frame_0	1975.8	-5909.66	0.0
frame_1	1975.8	-5909.66	0.0
frame_2	1963.86	-5878.99	0.0
frame_3	1963.86	-5878.99	0.0
frame_4	1963.86	-5878.99	0.0
frame_5	1951.6	-5848.752	0.0
frame_6	1951.6	-5848.752	0.0
frame_7	1939.5	-5818.615000000001	0.0
frame_8	1939.5	-5818.615000000001	0.0
frame_9	1927.45	-5787.954	0.0
frame_10	1927.45	-5787.954	0.0
frame_11	1915.18	-5757.696	0.0
frame_12	1915.18	-5757.696	0.0
frame_13	1903.0800000000002	-5727.299	-0.0
frame_14	1903.0800000000002	-5727.299	-0.0
frame_15	1903.0800000000002	-5727.299	-0.0
frame_16	1890.9199999999998	-5697.501	-0.0
frame_17	1890.9199999999998	-5697.501	-0.0
frame_18	1879.0	-5666.840999999999	0.0
frame_19	1879.0	-5666.840999999999	0.0
frame_20	1866.74	-5636.755	0.0
frame_21	1866.74	-5636.755	0.0
frame_22	1854.7	-5606.013	0.0
frame_23	1854.7	-5606.013	0.0
frame_24	1842.41	-5576.193	0.0
frame_25	1842.41	-5576.193	0.0
frame_26	1830.48	-5545.581999999999	0.0
frame_27	1830.48	-5545.581999999999	0.0
frame_28	1830.48	-5545.581999999999	0.0
frame_29	1818.23	-5515.174	-0.0
frame_30	1818.23	-5515.174	-0.0
frame_31	1806.0700000000002	-5485.245	-0.0
frame_32	1806.0700000000002	-5485.245	-0.0
frame_33	1794.1000000000001	-5454.6720000000005	-0.0
frame_34	1794.1000000000001	-5454.6720000000005	-0.0
frame_35	1781.8700000000001	-5424.339	0.0
frame_36	1781.8700000000001	-5424.339	0.0
frame_37	1769.74	-5394.849	0.0
frame_38	1769.74	-5394.849	0.0
frame_39	1757.94	-5364.045	-0.0
frame_40	1757.94	-5364.045	-0.0
frame_41	1745.62	-5333.374	0.0
frame_42	1745.62	-5333.374	0.0
frame_43	1733.35	-5303.442	0.0
frame_44	1733.35	-5303.442	0.0
frame_45	1733.35	-5303.442	0.0
frame_46	1721.3799999999999	-5273.456999999999	0.0
frame_47	1721.3799999999999	-5273.456999999999	0.0
frame_48	1709.3799999999999	-5242.358	-0.0
frame_49	1709.3799999999999	-5242.358	-0.0
frame_50	1696.9399999999998	-5212.507	-0.0
frame_51	1696.9399999999998	-5212.507	-0.0
frame_52	1685.0	-5182.231	0.0
frame_53	1685.0	-5182.231	0.0
frame_54	1672.89	-5152.25	0.0
frame_55	1672.89	-5152.25	0.0
frame_56	1660.9	-5121.585999999999	0.0
frame_57	1660.9	-5121.585999999999	0.0
frame_58	1648.64	-5091.894	0.0
frame_59	1648.64	-5091.894	0.0
frame_60	1636.76	-5060.317999999999	-0.0
frame_61	1636.76	-5060.317999999999	-0.0
frame_62	1624.13	-5030.316	0.0
frame_63	1624.13	-5030.316	0.0
frame_64	1624.13	-5030.316	0.0
frame_65	1612.13	-5000.389	0.0
frame_66	1612.13	-5000.389	0.0
frame_67	1600.1499999999999	-4969.951	-0.0
frame_68	1600.1499999999999	-4969.951	-0.0
frame_69	1587.98	-4940.081	0.0
frame_70	1587.98	-4940.081	0.0
frame_71	1576.03	-4909.342	-0.0
frame_72	1576.03	-4909.342	-0.0
frame_73	1563.74	-4878.775	0.0
frame_74	1563.74	-4878.775	0.0
frame_75	1551.51	-4848.197	-0.0
frame_76	1551.51	-4848.197	-0.0
frame_77	1539.28	-4819.165	0.0
frame_78	1539.28	-4819.165	0.0
frame_79	1527.67	-4788.026000000001	0.0
frame_80	1527.67	-4788.026000000001	0.0
frame_81	1527.67	-4788.026000000001	0.0
frame_82	1515.21	-4758.307000000001	-0.0
frame_83	1515.21	-4758.307000000001	-0.0
frame_84	1503.32	-4727.928999999999	-0.0
frame_85	1503.32	-4727.928999999999	-0.0
frame_86	1491.17	-4697.8330000000005	0.0
frame_87	1491.17	-4697.8330000000005	0.0
frame_88	1479.13	-4667.3099999999995	0.0
frame_89	1479.13	-4667.3099999999995	0.0
frame_90	1466.92	-4636.709	0.0
frame_91	1466.92	-4636.709	0.0
frame_92	1454.68	-4606.6669999999995	-0.0
frame_93	1454.68	-4606.6669999999995	-0.0
frame_94	1442.6699999999998	-4576.837	0.0
frame_95	1442.6699999999998	-4576.837	0.0
frame_96	1430.73	-4546.751	0.0
frame_97	1430.73	-4546.751	0.0
frame_98	1418.7	-4515.805	-0.0
frame_99	1418.7	-4515.805	-0.0
frame_100	1418.7	-4515.805	-0.0
frame_101	1406.32	-4485.4349999999995	-0.0
frame_102	1406.32	-4485.4349999999995	-0.0
frame_103	1394.1699999999998	-4455.726000000001	0.0
frame_104	1394.1699999999998	-4455.726000000001	0.0
frame_105	1382.29	-4425.196	0.0
frame_106	1382.29	-4425.196	0.0
frame_107	1370.08	-4394.374	0.0
frame_108	1370.08	-4394.374	0.0
frame_109	1357.75	-4364.2390000000005	0.0
frame_110	1357.75	-4364.2390000000005	0.0
frame_111	1345.6999999999998	-4333.549	0.0
frame_112	1345.6999999999998	-4333.549	0.0
frame_113	1333.42	-4304.302	0.0
frame_114	1333.42	-4304.302	0.0
frame_115	1333.42	-4304.302	0.0
frame_116	1321.72	-4273.911	0.0
frame_117	1321.72	-4273.911	0.0
frame_118	1309.56	-4242.988	0.0
frame_119	1309.56	-4242.988	0.0
frame_120	1297.1999999999998	-4212.815	-0.0
frame_121	1297.1999999999998	-4212.815	-0.0
frame_122	1285.13	-4182.469	-0.0
frame_123	1285.13	-4182.469	-0.0
frame_124	1272.99	-4152.405	0.0
frame_125	1272.99	-4152.405	0.0
frame_126	1272.99	-4152.405	0.0
frame_127	1260.96	-4121.9400000000005	0.0
frame_128	1260.96	-4121.9400000000005	0.0
frame_129	1248.78	-4091.1799999999994	0.0
frame_130	1248.78	-4091.1799999999994	0.0
frame_131	1236.47	-4061.6659999999997	0.0
frame_132	1236.47	-4061.6659999999997	0.0
frame_133	1224.6699999999998	-4031.136	-0.0
frame_134	1224.6699999999998	-4031.136	-0.0
frame_135	1212.45	-4001.202	0.0
frame_136	1212.45	-4001.202	0.0
frame_137	1200.48	-3969.601	0.0
frame_138	1200.48	-3969.601	0.0
frame_139	1187.84	-3940.1150000000002	0.0
frame_140	1187.84	-3940.1150000000002	0.0
frame_141	1176.05	-3910.091	-0.0
frame_142	1176.05	-3910.091	-0.0
frame_143	1164.04	-3879.314	0.0
frame_144	1164.04	-3879.314	0.0
frame_145	1164.04	-3879.314	0.0
frame_146	1151.73	-3849.478	0.0
frame_147	1151.73	-3849.478	0.0
frame_148	1139.7900000000002	-3819.054	-0.0
frame_149	1139.7900000000002	-3819.054	-0.0
frame_150	1127.6200000000001	-3789.158	0.0
frame_151	1127.6200000000001	-3789.158	0.0
frame_152	1115.66	-3758.789	0.0
frame_153	1115.66	-3758.789	0.0
frame_154	1103.52	-3728.069	0.0
frame_155	1103.52	-3728.069	0.0
frame_156	1091.23	-3698.108	0.0
frame_157	1091.23	-3698.108	0.0
frame_158	1091.23	-3698.108	0.0
frame_159	1079.24	-3667.974	-0.0
frame_160	1079.24	-3667.974	-0.0
frame_161	1067.19	-3637.4970000000003	-0.0
frame_162	1067.19	-3637.4970000000003	-0.0
frame_163	1055.0	-3606.792	0.0
frame_164	1055.0	-3606.792	0.0
frame_165	1042.72	-3576.5389999999998	-0.0
frame_166	1042.72	-3576.5389999999998	-0.0
frame_167	1030.6200000000001	-3546.023	0.0
frame_168	1030.6200000000001	-3546.023	0.0
frame_169	1018.4100000000001	-3516.105	0.0
frame_170	1018.4100000000001	-3516.105	0.0
frame_171	1006.44	-3486.274	0.0
frame_172	1006.44	-3486.274	0.0
frame_173	994.51	-3456.071	0.0
frame_174	994.51	-3456.071	0.0
frame_175	994.51	-3456.071	0.0
frame_176	982.4300000000001	-3424.962	-0.0
frame_177	982.4300000000001	-3424.962	-0.0
frame_178	969.9799999999999	-3395.006	0.0
frame_179	969.9799999999999	-3395.006	0.0
frame_180	958.0	-3364.989	0.0
frame_181	958.0	-3364.989	0.0
frame_182	946.0	-3334.336	0.0
frame_183	946.0	-3334.336	0.0
frame_184	933.7299999999999	-3304.564	0.0
frame_185	933.7299999999999	-3304.564	0.0
frame_186	921.83	-3273.643	0.0
frame_187	921.83	-3273.643	0.0
frame_188	909.46	-3243.955	0.0
frame_189	909.46	-3243.955	0.0
frame_190	897.58	-3213.706	-0.0
frame_191	897.58	-3213.706	-0.0
frame_192	897.58	-3213.706	-0.0
frame_193	885.48	-3183.481	0.0
frame_194	885.48	-3183.481	0.0
frame_195	873.39	-3152.071	0.0
frame_196	873.39	-3152.071	0.0
frame_197	860.8299999999999	-3122.6820000000002	-0.0
frame_198	860.8299999999999	-3122.6820000000002	-0.0
frame_199	849.0699999999999	-3092.385	0.0
frame_200	849.0699999999999	-3092.385	0.0
frame_201	836.9499999999999	-3061.777	0.0
frame_202	836.9499999999999	-3061.777	0.0
frame_203	824.71	-3031.782	-0.0
frame_204	824.71	-3031.782	-0.0
frame_205	812.71	-3001.0460000000003	0.0
frame_206	812.71	-3001.0460000000003	0.0
frame_207	800.4200000000001	-2970.532	0.0
frame_208	800.4200000000001	-2970.532	0.0
frame_209	800.4200000000001	-2970.532	0.0
frame_210	788.2099999999999	-2941.004	0.0
frame_211	788.2099999999999	-2941.004	0.0
frame_212	776.4	-2910.4269999999997	0.0
frame_213	776.4	-2910.4269999999997	0.0
frame_214	764.1700000000001	-2879.873	-0.0
frame_215	764.1700000000001	-2879.873	-0.0
frame_216	751.95	-2849.799	0.0
frame_217	751.95	-2849.799	0.0
frame_218	739.9200000000001	-2819.697	0.0
frame_219	739.9200000000001	-2819.697	0.0
frame_220	727.88	-2789.825	0.0
frame_221	727.88	-2789.825	0.0
frame_222	715.93	-2758.8089999999997	0.0
frame_223	715.93	-2758.8089999999997	0.0
frame_224	703.52	-2728.97	-0.0
frame_225	703.52	-2728.97	-0.0
frame_226	691.59	-2698.636	-0.0
frame_227	691.59	-2698.636	-0.0
frame_228	691.59	-2698.636	-0.0
frame_229	679.45	-2668.478	-0.0
frame_230	679.45	-2668.478	-0.0
frame_231	667.39	-2638.191	0.0
frame_232	667.39	-2638.191	0.0
frame_233	655.28	-2607.13	0.0
frame_234	655.28	-2607.13	0.0
frame_235	642.85	-2577.715	0.0
frame_236	642.85	-2577.715	0.0
frame_237	631.09	-2547.342	0.0
frame_238	631.09	-2547.342	0.0
frame_239	618.94	-2516.429	-0.0
frame_240	618.94	-2516.429	-0.0
frame_241	606.57	-2486.624	0.0
frame_242	606.57	-2486.624	0.0
frame_243	606.57	-2486.624	0.0
frame_244	594.65	-2455.898	0.0
frame_245	594.65	-2455.898	0.0
frame_246	582.36	-2425.635	-0.0
frame_247	582.36	-2425.635	-0.0
frame_248	570.25	-2395.442	0.0
frame_249	570.25	-2395.442	0.0
frame_250	558.1800000000001	-2365.2639999999997	0.0
frame_251	558.1800000000001	-2365.2639999999997	0.0
frame_252	546.11	-2334.791	0.0
frame_253	546.11	-2334.791	0.0
frame_254	533.92	-2305.072	-0.0
frame_255	533.92	-2305.072	-0.0
frame_256	522.03	-2274.648	0.0
frame_257	522.03	-2274.648	0.0
frame_258	522.03	-2274.648	0.0
frame_259	509.85999999999996	-2244.406	-0.0
frame_260	509.85999999999996	-2244.406	-0.0
frame_261	497.76	-2214.035	-0.0
frame_262	497.76	-2214.035	-0.0
frame_263	485.61	-2183.491	-0.0
frame_264	485.61	-2183.491	-0.0
frame_265	473.4	-2153.036	0.0
frame_266	473.4	-2153.036	0.0
frame_267	461.21000000000004	-2123.348	0.0
frame_268	461.21000000000004	-2123.348	0.0
frame_269	449.34000000000003	-2092.9700000000003	-0.0
frame_270	449.34000000000003	-2092.9700000000003	-0.0
frame_271	437.19	-2061.245	0.0
frame_272	437.19	-2061.245	0.0
frame_273	437.19	-2061.245	0.0
frame_274	424.5	-2032.46	-0.0
frame_275	424.5	-2032.46	-0.0
frame_276	412.98	-2001.9589999999998	-0.0
frame_277	412.98	-2001.9589999999998	-0.0
frame_278	400.78000000000003	-1971.476	0.0
frame_279	400.78000000000003	-1971.476	0.0
frame_280	388.59	-1941.061	0.0
frame_281	388.59	-1941.061	0.0
frame_282	376.43	-1911.109	0.0
frame_283	376.43	-1911.109	0.0
frame_284	364.44	-1880.528	0.0
frame_285	364.44	-1880.528	0.0
frame_286	352.21000000000004	-1850.603	0.0
frame_287	352.21000000000004	-1850.603	0.0
frame_288	352.21000000000004	-1850.603	0.0
frame_289	340.24	-1818.8690000000001	-0.0
frame_290	340.24	-1818.8690000000001	-0.0
frame_291	327.55	-1789.633	0.0
frame_292	327.55	-1789.633	0.0
frame_293	315.85	-1759.442	-0.0
frame_294	315.85	-1759.442	-0.0
frame_295	303.78	-1729.177	-0.0
frame_296	303.78	-1729.177	-0.0
frame_297	291.66999999999996	-1698.84	0.0
frame_298	291.66999999999996	-1698.84	0.0
frame_299	279.54	-1668.6760000000002	0.0
frame_300	279.54	-1668.6760000000002	0.0
frame_301	267.46999999999997	-1638.3799999999999	0.0
frame_302	267.46999999999997	-1638.3799999999999	0.0
frame_303	255.35000000000002	-1608.093	0.0
frame_304	255.35000000000002	-1608.093	0.0
frame_305	255.35000000000002	-1608.093	0.0
frame_306	243.24	-1578.072	0.0
frame_307	243.24	-1578.072	0.0
frame_308	231.23	-1547.592	-0.0
frame_309	231.23	-1547.592	-0.0
frame_310	219.04000000000002	-1516.615	-0.0
frame_311	219.04000000000002	-1516.615	-0.0
frame_312	206.65	-1486.943	0.0
frame_313	206.65	-1486.943	0.0
frame_314	194.78	-1456.997	0.0
frame_315	194.78	-1456.997	0.0
frame_316	182.79999999999998	-1426.54	0.0
frame_317	182.79999999999998	-1426.54	0.0
frame_318	170.62	-1396.205	-0.0
frame_319	170.62	-1396.205	-0.0
frame_320	170.62	-1396.205	-0.0
frame_321	158.48000000000002	-1365.694	0.0
frame_322	158.48000000000002	-1365.694	0.0
frame_323	146.28	-1335.458	0.0
frame_324	146.28	-1335.458	0.0
frame_325	134.18	-1305.579	-0.0
frame_326	134.18	-1305.579	-0.0
frame_327	122.23	-1274.7820000000002	0.0
frame_328	122.23	-1274.7820000000002	0.0
frame_329	109.91	-1244.037	0.0
frame_330	109.91	-1244.037	0.0
frame_331	97.61	-1214.062	-0.0
frame_332	97.61	-1214.062	-0.0
frame_333	85.63	-1184.15	0.0
frame_334	85.63	-1184.15	0.0
frame_335	85.63	-1184.15	0.0
frame_336	73.66	-1153.9170000000001	0.0
frame_337	73.66	-1153.9170000000001	0.0
frame_338	61.57	-1123.366	-0.0
frame_339	61.57	-1123.366	-0.0
frame_340	49.35	-1092.982	0.0
frame_341	49.35	-1092.982	0.0
frame_342	37.19	-1063.253	0.0
frame_343	37.19	-1063.253	0.0
frame_344	25.3	-1032.884	0.0
frame_345	25.3	-1032.884	0.0
frame_346	13.15	-1002.2990000000001	0.0
frame_347	13.15	-1002.2990000000001	0.0
frame_348	0.92	-971.5192000000001	0.0
frame_349	0.92	-971.5192000000001	0.0
frame_350	-11.39	-1001.1030000000001	0.0
frame_351	-11.39	-1001.1030000000001	0.0
frame_352	-11.39	-1001.1030000000001	0.0
frame_353	-23.23	-1031.52	0.0
frame_354	-23.23	-1031.52	0.0
frame_355	-35.39	-1061.907	-0.0
frame_356	-35.39	-1061.907	-0.0
frame_357	-47.550000000000004	-1092.156	0.0
frame_358	-47.550000000000004	-1092.156	0.0
frame_359	-59.65	-1122.337	0.0
frame_360	-59.65	-1122.337	0.0
frame_361	-71.72	-1152.474	-0.0
frame_362	-71.72	-1152.474	-0.0
frame_363	-83.77	-1183.239	0.0
frame_364	-83.77	-1183.239	0.0
frame_365	-83.77	-1183.239	0.0
frame_366	-96.08	-1213.465	-0.0
frame_367	-96.08	-1213.465	-0.0
frame_368	-108.17	-1243.474	0.0
frame_369	-108.17	-1243.474	0.0
frame_370	-120.17	-1274.135	-0.0
frame_371	-120.17	-1274.135	-0.0
frame_372	-132.44	-1304.367	0.0
frame_373	-132.44	-1304.367	0.0
frame_374	-144.53	-1334.7610000000002	0.0
frame_375	-144.53	-1334.7610000000002	0.0
frame_376	-144.53	-1334.7610000000002	0.0
frame_377	-156.69	-1365.3029999999999	-0.0
frame_378	-156.69	-1365.3029999999999	-0.0
frame_379	-168.91	-1394.9560000000001	0.0
frame_380	-168.91	-1394.9560000000001	0.0
frame_381	-180.76999999999998	-1425.011	-0.0
frame_382	-180.76999999999998	-1425.011	-0.0
frame_383	-192.79	-1455.7830000000001	-0.0
frame_384	-192.79	-1455.7830000000001	-0.0
frame_385	-205.1	-1485.8519999999999	-0.0
frame_386	-205.1	-1485.8519999999999	-0.0
frame_387	-217.12	-1516.619	-0.0
frame_388	-217.12	-1516.619	-0.0
frame_389	-229.43	-1546.584	-0.0
frame_390	-229.43	-1546.584	-0.0
frame_391	-229.43	-1546.584	-0.0
frame_392	-241.42	-1577.5410000000002	0.0
frame_393	-241.42	-1577.5410000000002	0.0
frame_394	-253.8	-1607.743	0.0
frame_395	-253.8	-1607.743	0.0
frame_396	-265.88	-1637.8319999999999	0.0
frame_397	-265.88	-1637.8319999999999	0.0
frame_398	-277.92	-1667.794	0.0
frame_399	-277.92	-1667.794	0.0
frame_400	-289.9	-1698.08	0.0
frame_401	-289.9	-1698.08	0.0
frame_402	-302.02000000000004	-1728.765	-0.0
frame_403	-302.02000000000004	-1728.765	-0.0
frame_404	-302.02000000000004	-1728.765	-0.0
frame_405	-314.29	-1758.717	0.0
frame_406	-314.29	-1758.717	0.0
frame_407	-326.27	-1789.153	-0.0
frame_408	-326.27	-1789.153	-0.0
frame_409	-338.45	-1819.991	-0.0
frame_410	-338.45	-1819.991	-0.0
frame_411	-350.78	-1849.619	0.0
frame_412	-350.78	-1849.619	0.0
frame_413	-362.63	-1879.802	0.0
frame_414	-362.63	-1879.802	0.0
frame_415	-374.71	-1910.425	-0.0
frame_416	-374.71	-1910.425	-0.0
frame_417	-386.95	-1940.329	0.0
frame_418	-386.95	-1940.329	0.0
frame_419	-386.95	-1940.329	0.0
frame_420	-398.92	-1970.5539999999999	0.0
frame_421	-398.92	-1970.5539999999999	0.0
frame_422	-411.01	-2001.099	0.0
frame_423	-411.01	-2001.099	0.0
frame_424	-423.21999999999997	-2030.947	-0.0
frame_425	-423.21999999999997	-2030.947	-0.0
frame_426	-435.15999999999997	-2061.659	0.0
frame_427	-435.15999999999997	-2061.659	0.0
frame_428	-447.45	-2091.6730000000002	0.0
frame_429	-447.45	-2091.6730000000002	0.0
frame_430	-447.45	-2091.6730000000002	0.0
frame_431	-459.45000000000005	-2122.258	0.0
frame_432	-459.45000000000005	-2122.258	0.0
frame_433	-471.69	-2152.584	0.0
frame_434	-471.69	-2152.584	0.0
frame_435	-483.82	-2182.772	0.0
frame_436	-483.82	-2182.772	0.0
frame_437	-495.89	-2212.5240000000003	-0.0
frame_438	-495.89	-2212.5240000000003	-0.0
frame_439	-507.78999999999996	-2243.0789999999997	-0.0
frame_440	-507.78999999999996	-2243.0789999999997	-0.0
frame_441	-520.02	-2273.182	0.0
frame_442	-520.02	-2273.182	0.0
frame_443	-532.06	-2304.163	-0.0
frame_444	-532.06	-2304.163	-0.0
frame_445	-544.45	-2334.377	-0.0
frame_446	-544.45	-2334.377	-0.0
frame_447	-544.45	-2334.377	-0.0
frame_448	-556.5400000000001	-2364.2729999999997	0.0
frame_449	-556.5400000000001	-2364.2729999999997	0.0
frame_450	-568.49	-2395.515	0.0
frame_451	-568.49	-2395.515	0.0
frame_452	-580.99	-2425.351	-0.0
frame_453	-580.99	-2425.351	-0.0
frame_454	-592.93	-2455.232	0.0
frame_455	-592.93	-2455.232	0.0
frame_456	-604.88	-2485.355	0.0
frame_457	-604.88	-2485.355	0.0
frame_458	-616.93	-2515.363	0.0
frame_459	-616.93	-2515.363	0.0
frame_460	-628.93	-2545.835	0.0
frame_461	-628.93	-2545.835	0.0
frame_462	-641.12	-2576.084	0.0
frame_463	-641.12	-2576.084	0.0
frame_464	-641.12	-2576.084	0.0
frame_465	-653.22	-2606.545	-0.0
frame_466	-653.22	-2606.545	-0.0
frame_467	-665.4	-2636.8070000000002	0.0
frame_468	-665.4	-2636.8070000000002	0.0
frame_469	-677.51	-2667.2180000000003	-0.0
frame_470	-677.51	-2667.2180000000003	-0.0
frame_471	-689.67	-2697.331	0.0
frame_472	-689.67	-2697.331	0.0
frame_473	-701.72	-2727.935	0.0
frame_474	-701.72	-2727.935	0.0
frame_475	-713.96	-2758.181	0.0
frame_476	-713.96	-2758.181	0.0
frame_477	-713.96	-2758.181	0.0
frame_478	-726.0600000000001	-2788.014	0.0
frame_479	-726.0600000000001	-2788.014	0.0
frame_480	-737.99	-2818.696	0.0
frame_481	-737.99	-2818.696	0.0
frame_482	-750.26	-2849.495	0.0
frame_483	-750.26	-2849.495	0.0
frame_484	-762.58	-2879.259	0.0
frame_485	-762.58	-2879.259	0.0
frame_486	-774.49	-2909.059	0.0
frame_487	-774.49	-2909.059	0.0
frame_488	-786.4100000000001	-2940.334	0.0
frame_489	-786.4100000000001	-2940.334	0.0
frame_490	-798.92	-2969.764	0.0
frame_491	-798.92	-2969.764	0.0
frame_492	-798.92	-2969.764	0.0
frame_493	-810.69	-3000.598	0.0
frame_494	-810.69	-3000.598	0.0
frame_495	-823.02	-3030.718	-0.0
frame_496	-823.02	-3030.718	-0.0
frame_497	-835.0699999999999	-3061.163	0.0
frame_498	-835.0699999999999	-3061.163	0.0
frame_499	-847.25	-3091.3520000000003	0.0
frame_500	-847.25	-3091.3520000000003	0.0
frame_501	-859.33	-3121.749	0.0
frame_502	-859.33	-3121.749	0.0
frame_503	-871.49	-3151.955	0.0
frame_504	-871.49	-3151.955	0.0
frame_505	-883.5699999999999	-3184.115	0.0
frame_506	-883.5699999999999	-3184.115	0.0
frame_507	-896.43	-3212.345	-0.0
frame_508	-896.43	-3212.345	-0.0
frame_509	-896.43	-3212.345	-0.0
frame_510	-907.72	-3242.7039999999997	0.0
frame_511	-907.72	-3242.7039999999997	0.0
frame_512	-919.87	-3273.556	0.0
frame_513	-919.87	-3273.556	0.0
frame_514	-932.21	-3303.2819999999997	-0.0
frame_515	-932.21	-3303.2819999999997	-0.0
frame_516	-944.1	-3333.371	-0.0
frame_517	-944.1	-3333.371	-0.0
frame_518	-956.13	-3363.749	-0.0
frame_519	-956.13	-3363.749	-0.0
frame_520	-968.28	-3394.197	0.0
frame_521	-968.28	-3394.197	0.0
frame_522	-980.46	-3424.523	0.0
frame_523	-980.46	-3424.523	0.0
frame_524	-992.5899999999999	-3454.6	0.0
frame_525	-992.5899999999999	-3454.6	0.0
frame_526	-992.5899999999999	-3454.6	0.0
frame_527	-1004.6299999999999	-3484.9860000000003	-0.0
frame_528	-1004.6299999999999	-3484.9860000000003	-0.0
frame_529	-1016.78	-3515.655	0.0
frame_530	-1016.78	-3515.655	0.0
frame_531	-1029.05	-3546.011	0.0
frame_532	-1029.05	-3546.011	0.0
frame_533	-1041.19	-3575.7889999999998	0.0
frame_534	-1041.19	-3575.7889999999998	0.0
frame_535	-1053.1	-3606.016	0.0
frame_536	-1053.1	-3606.016	0.0
frame_537	-1065.19	-3636.504	-0.0
frame_538	-1065.19	-3636.504	-0.0
frame_539	-1065.19	-3636.504	-0.0
frame_540	-1077.39	-3666.801	0.0
frame_541	-1077.39	-3666.801	0.0
